   1.7353815e+03   2.1850618e+03   2.8257829e+02   1.4984385e+03   8.4818226e+02   2.9713644e+02   1.1408658e+03   4.5527801e+03   3.7398588e+03   3.6179764e+02   5.6442880e+02   4.3898119e+02   4.7557202e+03   3.3053610e+03   2.8281184e+03   1.5320273e+03   1.5507835e+03   2.3061704e+03   9.2611910e+02   2.0488103e+03   6.4411952e+02   4.2303180e+03   1.9083943e+03   2.0493170e+03   1.5183727e+03   4.2717673e+03   6.9098056e+02   2.0573998e+03   2.2504555e+03   1.2185173e+03
   1.7353815e+03   2.1850618e+03   2.8257829e+02   1.4984385e+03   8.4818226e+02   2.9713644e+02   1.1408658e+03   4.5527801e+03   3.7398588e+03   3.6179764e+02   5.6442880e+02   4.3898119e+02   4.7557202e+03   3.3053610e+03   2.8281184e+03   1.5320273e+03   1.5507835e+03   2.3061704e+03   9.2611910e+02   2.0488103e+03   6.4411952e+02   4.2303180e+03   1.9083943e+03   2.0493170e+03   1.5183727e+03   4.2717673e+03   6.9098056e+02   2.0573998e+03   2.2504555e+03   1.2185173e+03
   1.7353815e+03   2.1850618e+03   2.8257829e+02   8.0126434e+02   8.4818226e+02   2.9697687e+02   1.1408658e+03   4.5527801e+03   3.5372578e+03   3.2434137e+02   5.6442880e+02   4.3898119e+02   4.0291411e+03   3.3053610e+03   8.5346169e+02   1.3908125e+03   1.5507835e+03   2.3061704e+03   9.2611910e+02   2.0488103e+03   6.4411952e+02   4.2303180e+03   1.9083943e+03   2.0493170e+03   1.5183727e+03   4.0261115e+03   6.9098056e+02   1.8935812e+03   2.2504555e+03   1.2185173e+03
   1.3882822e+03   1.3760382e+03   2.2231202e+02   8.0126434e+02   8.4818226e+02   2.6529286e+02   8.4778791e+02   4.4645580e+03   1.1062439e+03   3.2175160e+02   4.7861314e+02   3.7942475e+02   8.8604516e+02   3.0594612e+03   8.5346169e+02   1.3908125e+03   1.4453728e+03   1.5227393e+03   9.2611910e+02   1.7691875e+03   2.8741304e+02   2.2734578e+03   1.8935424e+03   2.0493170e+03   7.0656511e+02   2.3017073e+03   6.9098056e+02   1.4322440e+03   1.7364168e+03   8.5948972e+02
   4.9290075e+02   1.2710513e+03   2.2231202e+02   8.0126434e+02   5.9407641e+02   2.4052754e+02   8.4728038e+02   3.8500635e+03   1.1062439e+03   3.2175160e+02   4.1439540e+02   3.7351813e+02   8.8472741e+02   1.4096473e+03   7.6558609e+02   5.9426123e+02   1.4019327e+03   1.3114166e+03   9.2611910e+02   1.3027992e+03   2.8741304e+02   1.6884081e+03   7.3376848e+02   1.0820142e+03   5.2633893e+02   2.3017073e+03   6.5631321e+02   1.4322440e+03   1.1194213e+03   2.5804555e+02
   4.5668399e+02   7.0656324e+02   2.1873151e+02   5.5075847e+02   4.3927176e+02   2.4017657e+02   4.4903341e+02   2.9206476e+02   3.0075511e+02   2.1742153e+02   3.1244228e+02   3.3515986e+02   2.9347435e+02   3.3894424e+02   4.1324051e+02   2.5944801e+02   4.1872108e+02   2.2607825e+02   8.5432256e+02   5.2608358e+02   2.6302265e+02   9.9310498e+02   5.0109091e+02   3.5734208e+02   2.1636754e+02   7.3385541e+02   6.2960992e+02   9.6843739e+02   4.1298631e+02   2.5548252e+02
   2.9003827e+02   1.5042247e+02   2.0865845e+02   2.7659921e+02   2.8060643e+02   1.9824310e+02   2.3575870e+02   2.2122315e+02   1.8265776e+02   2.0144876e+02   2.5047349e+02   2.1353224e+02   2.1937956e+02   2.1546030e+02   2.0463753e+02   2.2984781e+02   3.0182360e+02   2.1828821e+02   1.9730886e+02   1.8984078e+02   1.9860277e+02   5.6489183e+02   2.0986449e+02   2.0858582e+02   1.8598734e+02   3.2493378e+02   2.2036816e+02   3.4302671e+02   2.3746516e+02   2.2331485e+02
   1.7016759e+02   1.4217289e+02   1.5488044e+02   1.6711610e+02   1.9795478e+02   1.5400765e+02   1.6133078e+02   1.8444186e+02   1.3973076e+02   1.6100711e+02   1.6481058e+02   1.5643960e+02   1.8468461e+02   1.6234327e+02   1.6105138e+02   1.9402149e+02   1.5615447e+02   1.4805041e+02   1.7534888e+02   1.5812349e+02   1.4958480e+02   2.4825267e+02   1.5295784e+02   1.4744686e+02   1.4480622e+02   1.9084921e+02   1.5859887e+02   2.1055238e+02   1.7288258e+02   1.6841292e+02
   1.3186347e+02   1.2996464e+02   1.2034753e+02   1.2250919e+02   1.3156445e+02   1.3066036e+02   1.2416007e+02   1.3077663e+02   1.1607265e+02   1.3128289e+02   1.3519403e+02   1.2521943e+02   1.2366262e+02   1.2827674e+02   1.2315974e+02   1.3936324e+02   1.2754805e+02   1.2902245e+02   1.2542752e+02   1.2998579e+02   1.2971238e+02   1.2958299e+02   1.3735822e+02   1.1802202e+02   1.2721302e+02   1.2910790e+02   1.2757828e+02   1.2583423e+02   1.3029859e+02   1.3290238e+02
   1.0534550e+02   1.0468320e+02   1.0651680e+02   1.0944404e+02   1.0759874e+02   1.1236904e+02   1.0161058e+02   1.0399944e+02   1.0274322e+02   1.0832789e+02   1.1011249e+02   1.0845642e+02   1.0774484e+02   1.1045179e+02   1.0220146e+02   1.0210608e+02   1.0326463e+02   1.1198388e+02   1.0385539e+02   1.0745166e+02   1.0161808e+02   1.0764230e+02   1.1078773e+02   1.0149759e+02   1.1084987e+02   1.1012380e+02   1.0721738e+02   1.0665534e+02   1.0608206e+02   1.0698359e+02
   1.0130462e+02   1.0088202e+02   1.0097820e+02   1.0061093e+02   1.0097524e+02   1.0094512e+02   1.0072275e+02   1.0107331e+02   1.0103556e+02   1.0066782e+02   1.0076954e+02   1.0101705e+02   1.0080559e+02   1.0085566e+02   1.0098393e+02   1.0086943e+02   1.0098337e+02   1.0102069e+02   1.0102887e+02   1.0103737e+02   1.0114093e+02   1.0112467e+02   1.0083095e+02   1.0050122e+02   1.0099791e+02   1.0101797e+02   1.0067922e+02   1.0057370e+02   1.0071204e+02   1.0115429e+02
   1.0058342e+02   1.0063699e+02   1.0058126e+02   1.0055354e+02   1.0058914e+02   1.0056342e+02   1.0062457e+02   1.0074321e+02   1.0082419e+02   1.0059910e+02   8.7109127e+01   1.0073808e+02   1.0067050e+02   1.0074715e+02   1.0060661e+02   1.0062506e+02   1.0059339e+02   1.0052763e+02   1.0066021e+02   1.0057954e+02   9.5025011e+01   1.0050145e+02   1.0070110e+02   1.0050122e+02   1.0065133e+02   1.0065039e+02   1.0055531e+02   1.0053042e+02   1.0057395e+02   1.0070958e+02
   5.0889688e+01   4.2124140e+01   5.4759150e+01   4.3074557e+01   7.7277835e+01   5.4590032e+01   4.7032834e+01   3.3032722e+01   4.1889272e+01   5.3248993e+01   4.0741611e+01   4.9624800e+01   3.4686403e+01   5.0069708e+01   6.0406978e+01   5.6624667e+01   5.5061618e+01   3.8145450e+01   5.1201693e+01   4.1091004e+01   3.2720090e+01   6.9666209e+01   5.7283396e+01   5.7057393e+01   5.0167484e+01   5.2392920e+01   4.5598593e+01   5.1176843e+01   4.8102178e+01   4.8669503e+01
   1.3216466e+01   9.4041226e+00   1.8529236e+01   2.5571467e+01   3.0096172e+01   2.6773810e+01   2.9305900e+01   9.2780732e+00   7.4238420e+00   3.4720460e+01   1.2095418e+01   9.3284812e+00   8.6558856e+00   2.4108439e+01   2.6874219e+01   1.7824338e+01   2.9555977e+01   7.5718047e+00   1.2881230e+01   1.3849334e+01   8.0570602e+00   3.5766901e+01   2.0841393e+01   3.7413958e+01   2.1659428e+01   1.4575229e+01   2.2109099e+01   1.5972211e+01   1.3017434e+01   1.5840393e+01
   3.7337854e-01   3.5573256e-01   1.4964705e+00   6.2815158e+00   4.0170789e+00   2.7517207e+00   4.1093966e+00   3.5296317e-01   2.9140052e-01   4.7075573e+00   5.3357854e-01   2.4242933e-01   6.1067487e-01   3.4948164e+00   4.4920750e+00   1.4378777e+00   5.7650434e+00   2.4056487e-01   8.2594892e-01   4.7056798e-01   9.2480572e-02   5.7306994e+00   1.1875701e+00   5.3445739e+00   2.8340612e+00   1.5315363e+00   1.4779490e+00   1.1889714e+00   7.9514314e-01   9.2083149e-01
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
