   1.6894197e+02   2.0401329e+02   3.3689125e+02   2.0803239e+02   1.5151401e+02   1.4660819e+02   1.8706792e+02   1.6367627e+02   3.6671269e+02   1.2266142e+02   1.2434572e+02   3.0148986e+02   1.6504929e+02   3.5857295e+02   1.8149400e+02   1.5368160e+02   1.3747035e+02   8.1166201e+02   1.7202068e+02   1.6062650e+02   2.3918763e+02   3.0125930e+02   1.9303256e+02   1.4437055e+02   4.8112766e+02   1.3652981e+02   2.1588418e+02   4.4306633e+02   1.8028488e+02   2.4604886e+02
   1.6663206e+02   2.0359558e+02   3.3689125e+02   2.0803239e+02   1.3935883e+02   1.4660819e+02   1.6123452e+02   1.6367627e+02   2.7897576e+02   1.1624589e+02   1.2434572e+02   3.0148986e+02   1.6504929e+02   3.5857295e+02   1.8149400e+02   1.5368160e+02   1.3679690e+02   4.9065275e+02   1.3933853e+02   1.5531474e+02   1.3300071e+02   2.4354043e+02   1.7156960e+02   1.4437055e+02   3.4961754e+02   1.3652981e+02   1.6695120e+02   3.2650687e+02   1.8028488e+02   2.4604886e+02
   1.3377720e+02   1.4298854e+02   3.2649409e+02   2.0803239e+02   1.3935883e+02   1.4215588e+02   1.2723573e+02   1.4397958e+02   2.7897576e+02   1.0949460e+02   1.2434572e+02   2.8311676e+02   1.5757352e+02   2.3654942e+02   1.7936988e+02   1.5256660e+02   1.3230424e+02   2.1220065e+02   1.3933853e+02   1.5531474e+02   1.2759148e+02   1.3904873e+02   1.6559227e+02   1.4185521e+02   1.6148589e+02   1.2997518e+02   1.6695120e+02   3.1863679e+02   1.7815678e+02   2.0156107e+02
   1.3377720e+02   1.4197077e+02   2.0064741e+02   1.9283888e+02   1.3528968e+02   1.2649093e+02   1.2041636e+02   1.1674322e+02   1.4643211e+02   1.0440846e+02   1.2434572e+02   1.9116825e+02   1.5679356e+02   2.2015627e+02   1.7936988e+02   1.3686283e+02   1.3103686e+02   2.1034100e+02   1.1674120e+02   1.2168204e+02   1.2280979e+02   1.3617091e+02   1.5755110e+02   1.4185521e+02   1.5892133e+02   1.2997518e+02   1.6695120e+02   1.4521769e+02   1.6786855e+02   1.5308958e+02
   1.1164989e+02   1.3058891e+02   1.5687842e+02   1.1951485e+02   1.1083412e+02   1.2033545e+02   1.1332971e+02   1.1365566e+02   1.2479471e+02   1.0440846e+02   1.2315190e+02   1.2335018e+02   1.4421923e+02   1.5182059e+02   1.2789247e+02   1.3083516e+02   1.2717179e+02   1.6289028e+02   1.1571220e+02   1.1134686e+02   1.1528713e+02   1.2390010e+02   1.3925175e+02   1.1723158e+02   1.1884858e+02   1.2701559e+02   1.6343234e+02   1.3143255e+02   1.2744496e+02   1.3955532e+02
   1.0911475e+02   1.1850288e+02   1.2590808e+02   1.1140766e+02   1.0725197e+02   1.1547841e+02   1.1173513e+02   1.1115790e+02   1.1134093e+02   1.0440846e+02   1.1073832e+02   1.1769830e+02   1.4273311e+02   1.2674154e+02   1.1540308e+02   1.2208782e+02   1.1070762e+02   1.3452550e+02   1.1392392e+02   1.1066918e+02   1.1280273e+02   1.1166366e+02   1.1078251e+02   1.1723158e+02   1.1884858e+02   1.2270516e+02   1.3702713e+02   1.2180932e+02   1.1005841e+02   1.2302471e+02
   1.0840838e+02   1.0318299e+02   1.0657524e+02   1.0526797e+02   1.0440861e+02   1.0249169e+02   1.0778265e+02   1.0815385e+02   1.1081358e+02   1.0426253e+02   1.0692027e+02   1.1125796e+02   1.1185909e+02   1.1230456e+02   1.0163644e+02   1.1531983e+02   1.0656745e+02   1.0661458e+02   1.0527889e+02   1.0529877e+02   1.1091550e+02   1.0915906e+02   1.0381033e+02   1.0499528e+02   1.1003304e+02   1.1139622e+02   1.1451033e+02   1.1110200e+02   1.0851977e+02   1.1281214e+02
   1.0355739e+02   1.0211561e+02   1.0228118e+02   1.0246288e+02   1.0108083e+02   1.0098049e+02   1.0230866e+02   1.0251522e+02   1.0416673e+02   1.0193764e+02   1.0358835e+02   1.0271760e+02   1.0494841e+02   1.0727083e+02   1.0160642e+02   1.0142736e+02   1.0352296e+02   1.0350362e+02   1.0243388e+02   1.0301749e+02   1.0132747e+02   1.0286651e+02   1.0240690e+02   1.0223910e+02   1.0246121e+02   1.0234922e+02   1.0180781e+02   1.0189746e+02   1.0155222e+02   1.0288719e+02
   1.0121896e+02   1.0137074e+02   1.0100748e+02   1.0097529e+02   1.0077737e+02   1.0094795e+02   1.0084399e+02   1.0126123e+02   1.0118123e+02   1.0060863e+02   1.0137162e+02   1.0163682e+02   1.0187936e+02   1.0171812e+02   1.0078256e+02   1.0120713e+02   1.0111188e+02   1.0100883e+02   1.0142396e+02   1.0137655e+02   1.0088123e+02   1.0091247e+02   1.0080186e+02   1.0091363e+02   1.0121831e+02   1.0129495e+02   1.0117281e+02   1.0081138e+02   1.0127685e+02   1.0178727e+02
   1.0060583e+02   1.0061205e+02   1.0074071e+02   1.0078783e+02   1.0071550e+02   1.0064995e+02   1.0064648e+02   1.0058023e+02   1.0055648e+02   1.0057029e+02   1.0046802e+02   1.0063043e+02   1.0071418e+02   1.0062248e+02   1.0063652e+02   1.0058400e+02   1.0078992e+02   1.0047759e+02   1.0055689e+02   1.0059536e+02   1.0070980e+02   1.0084796e+02   1.0069329e+02   1.0070734e+02   1.0067706e+02   1.0063961e+02   1.0056541e+02   1.0060858e+02   1.0084451e+02   1.0056100e+02
